"filename", "language", "TypeScript", "JSON", "JavaScript", "Markdown", "YAML", "Log", "Shell Script", "JSON with Comments", "MS SQL", "Ignore", "TypeScript JSX", "PostCSS", "Skill", "Python", "Docker", "HTML", "comment", "blank", "total"
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000000_setup_foundation_and_enums.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 8, 9, 41
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000001_setup_cms_core.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 8, 20, 125
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000002_setup_content_tables.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 8, 16, 139
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000003_setup_catalog_and_licensing.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 8, 17, 161
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000004_setup_fulfillment_shipping_taxes_and_currencies.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 711, 0, 0, 0, 0, 0, 0, 0, 11, 76, 798
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000005_setup_functions_and_triggers.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 683, 0, 0, 0, 0, 0, 0, 0, 6, 79, 768
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000006_setup_rls_and_grants.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 738, 0, 0, 0, 0, 0, 0, 0, 8, 127, 873
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000007_setup_indexes.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 6, 51, 159
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000008_seed_platform_defaults.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 4, 12, 156
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000009_seed_translations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 761, 0, 0, 0, 0, 0, 0, 0, 20, 21, 802
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000010_seed_content_scaffold.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 911, 0, 0, 0, 0, 0, 0, 0, 24, 154, 1089
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000011_setup_cortex_ai_settings.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 2, 7, 82
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000012_setup_commerce_coupons.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 2, 40, 276
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000013_setup_cortex_ai_db_mutation_audit.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 2, 9, 48
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000014_setup_content_drafts.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 2, 18, 120
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000015_setup_product_drafts.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 2, 17, 98
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000016_add_feature_image_to_pages.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000017_add_product_blocks.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 10, 10, 119
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000018_setup_bot_protection_settings.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 2, 7, 78
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000019_add_product_categories.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 7, 12, 65
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000020_add_category_translations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000021_migrate_hero_blocks_to_sections.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 4, 5, 30
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000022_seed_cortex_ai_guide_post.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 2, 19, 185
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000023_setup_custom_block_definitions.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 1, 26, 184
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000024_setup_ucp_cart_sessions.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 2, 11, 73
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000025_add_sale_schedule_columns.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 25, 32, 407
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000026_seed_on_sale_translation.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 2, 10
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000027_setup_privacy_and_mfa.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 48, 89, 480
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000028_clear_advisor_warnings.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 41, 11, 94
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000029_refresh_setup_article.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 11, 47, 253
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\migrations\00000000000030_setup_system_configuration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 23, 11, 81
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\templates\confirmation.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\templates\email_change.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\templates\invite.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\templates\magic_link.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\templates\reauthentication.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 1, 46
"d:\Websites\nextblock-sandbox\libs\db\src\supabase\templates\recovery.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"d:\Websites\nextblock-sandbox\libs\db\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\Websites\nextblock-sandbox\libs\db\tsconfig.lib.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"d:\Websites\nextblock-sandbox\libs\db\vite.config.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 103
"d:\Websites\nextblock-sandbox\libs\ecommerce\package-lock.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\Websites\nextblock-sandbox\libs\ecommerce\package.json", "JSON", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"d:\Websites\nextblock-sandbox\libs\ecommerce\project.json", "JSON", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\actions.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\index.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 42
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\CurrencyProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 32, 207
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\cart-store.ts", "TypeScript", 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 229
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\AccountNavigationMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 14, 87
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\AddToCartButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 2, 13, 95
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\Cart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 18, 242
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\CartDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 19, 201
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\CartIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 3, 6, 46
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\Checkout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1378, 0, 0, 0, 0, 0, 0, 105, 1483
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\CouponForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 21, 225
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\CurrencySwitcher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 6, 39
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\CustomerProfileForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 471, 0, 0, 0, 0, 0, 0, 56, 527
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\FeaturedProduct.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 2, 14, 132
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\InvoiceDocument.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 17, 304
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\InvoiceViewerShell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 14, 151
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\ProductCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 5, 16, 229
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\ProductDetailsLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 567, 0, 0, 0, 0, 0, 5, 49, 621
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\ProductGallery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 1, 8, 62
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\ProductGrid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 33
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\ShippingEstimator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 14, 173
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\SimpleTiptapRenderer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 23, 27, 311
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\SubscriptionSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 7, 23, 243
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\media\MediaImage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 8, 70
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\media\MediaPickerDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 27, 261
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\media\MediaUploadForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 21, 45, 374
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\components\media\UploadFolderContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 7, 23
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\countries.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 90
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\coupon-server.test.ts", "TypeScript", 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 420
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\coupon-server.ts", "TypeScript", 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 468
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\coupons.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\currency-constants.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\currency-rest-client.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 32
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\currency-sale-schedule.test.ts", "TypeScript", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 136
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\currency-store.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\currency-sync.ts", "TypeScript", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 321
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\currency.ts", "TypeScript", 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 83, 627
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\customer-addresses.ts", "TypeScript", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 246
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\customer-orders.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 107
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\customer.ts", "TypeScript", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 143
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\export-helpers.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 103
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\factory.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\freemius-coupons.ts", "TypeScript", 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61, 521
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\freemius-order-sync.test.ts", "TypeScript", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 106
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\freemius-order-sync.ts", "TypeScript", 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 89, 668
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\inventory-settings.ts", "TypeScript", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 135
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\invoice-server.ts", "TypeScript", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 247
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\invoice-ui.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 97
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\invoice.ts", "TypeScript", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 216
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\order-inventory.ts", "TypeScript", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 193
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\order-tax-details.ts", "TypeScript", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 316
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\CouponEditorForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 18, 216
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\CouponsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 20, 281
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\CreateCouponDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 5, 50
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\EditCouponPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 7, 71
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\ProductScopePicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 20, 183
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\actions.ts", "TypeScript", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 241
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\coupons\product-options.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 66
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\ExportReportsDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 14, 180
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\MarkPaidButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 5, 45
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\OrderDetailPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 16, 196
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\OrderPrintButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 4, 20
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\OrderStatusForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 14, 117
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\OrdersPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 5, 11, 167
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\actions.ts", "TypeScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 149
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\export-actions.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 64
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\index.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\server-actions.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 111
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\orders\types.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\payments\PaymentsClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 13, 249
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\payments\PaymentsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 6, 36
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\payments\actions.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 46
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\payments\index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\payments\queries.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 71
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\products\ProductsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 6, 68
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\products\[id]\edit\EditProductPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 10, 227
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\products\actions.ts", "TypeScript", 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34, 277
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\products\attributes\AttributeManagementPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 5, 64
"d:\Websites\nextblock-sandbox\libs\ecommerce\src\lib\pages\cms\products\attributes\components\AttributeManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 0, 35, 389
